battery,item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm,top5_ids,sel_source,sel_target
h17a,Portugal->Spain,language,heldout,6,2.0,all,randdir_by_token,1,6,1,21813,0,0,0,361.7381,21813 262 3594 257 284,Portugal,Spain
h17a,Portugal->Spain,language,heldout,9,2.0,all,lens,-1,5,1,21813,1,0,0,38.1982,21813 3594 262 257 7897,Portugal,Spain
h17a,Portugal->Spain,language,heldout,9,2.0,all,randdir_shared_source,0,5,1,21813,1,0,0,196.1505,21813 3594 257 262 7897,Portugal,Spain
h17a,Portugal->Spain,language,heldout,9,2.0,all,randdir_shared_source,1,5,1,21813,1,0,0,186.9749,21813 3594 262 257 7897,Portugal,Spain
h17a,Portugal->Spain,language,heldout,9,2.0,all,randdir_by_token,0,5,1,21813,1,0,0,379.2062,21813 3594 262 257 7897,Portugal,Spain
h17a,Portugal->Spain,language,heldout,9,2.0,all,randdir_by_token,1,5,1,21813,1,0,0,241.1936,21813 3594 262 257 7897,Portugal,Spain
h17a,Portugal->France,capital,heldout,6,2.0,all,lens,-1,9,27,327,0,0,1,60.6421,327 45996 3738 350 520,Portugal,France
h17a,Portugal->France,capital,heldout,6,2.0,all,randdir_shared_source,0,252,1,41898,0,0,0,60.0253,41898 4347 327 350 3738,Portugal,France
h17a,Portugal->France,capital,heldout,6,2.0,all,randdir_shared_source,1,194,1,41898,0,0,0,144.3563,41898 4347 327 350 309,Portugal,France
h17a,Portugal->France,capital,heldout,6,2.0,all,randdir_by_token,0,231,1,41898,0,0,0,236.4799,41898 4347 350 1879 327,Portugal,France
h17a,Portugal->France,capital,heldout,6,2.0,all,randdir_by_token,1,322,1,41898,0,0,0,92.5502,41898 4347 350 327 3738,Portugal,France
h17a,Portugal->France,capital,heldout,9,2.0,all,lens,-1,18,4,350,0,0,0,103.5634,350 262 4347 41898 327,Portugal,France
h17a,Portugal->France,capital,heldout,9,2.0,all,randdir_shared_source,0,432,1,41898,0,0,0,768.9196,41898 350 3738 5027 19101,Portugal,France
h17a,Portugal->France,capital,heldout,9,2.0,all,randdir_shared_source,1,327,1,41898,0,0,0,283.5338,41898 4347 350 327 11294,Portugal,France
h17a,Portugal->France,capital,heldout,9,2.0,all,randdir_by_token,0,584,1,41898,0,0,0,589.9578,41898 327 3738 4347 10334,Portugal,France
h17a,Portugal->France,capital,heldout,9,2.0,all,randdir_by_token,1,187,1,41898,0,0,0,226.0741,41898 327 4347 3738 350,Portugal,France
h17a,Portugal->France,language,heldout,6,2.0,all,lens,-1,4,3,3594,1,0,0,58.775,3594 262 21813 4141 286,Portugal,France
h17a,Portugal->France,language,heldout,6,2.0,all,randdir_shared_source,0,16,1,21813,0,0,0,64.7959,21813 3594 262 257 7897,Portugal,France
h17a,Portugal->France,language,heldout,6,2.0,all,randdir_shared_source,1,17,1,21813,0,0,0,142.7831,21813 3594 262 257 7897,Portugal,France
h17a,Portugal->France,language,heldout,6,2.0,all,randdir_by_token,0,21,1,21813,0,0,0,236.0303,21813 3594 262 257 7897,Portugal,France
h17a,Portugal->France,language,heldout,6,2.0,all,randdir_by_token,1,16,1,21813,0,0,0,87.7922,21813 3594 262 257 286,Portugal,France
h17a,Portugal->France,language,heldout,9,2.0,all,lens,-1,7,1,21813,0,0,0,99.7619,21813 3594 262 257 7897,Portugal,France
h17a,Portugal->France,language,heldout,9,2.0,all,randdir_shared_source,0,28,1,21813,0,0,0,766.6942,21813 3594 257 262 7897,Portugal,France
h17a,Portugal->France,language,heldout,9,2.0,all,randdir_shared_source,1,11,1,21813,0,0,0,285.1905,21813 3594 7897 257 262,Portugal,France
h17a,Portugal->France,language,heldout,9,2.0,all,randdir_by_token,0,25,1,21813,0,0,0,590.1322,21813 3594 262 257 7897,Portugal,France
h17a,Portugal->France,language,heldout,9,2.0,all,randdir_by_token,1,19,1,21813,0,0,0,209.2137,21813 3594 7897 257 262,Portugal,France
h17a,Portugal->Greece,capital,heldout,6,2.0,all,lens,-1,1,7901,21891,1,1,1,170.1395,21891 262 31268 8377 309,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,6,2.0,all,randdir_shared_source,0,316,1,41898,0,0,0,41.733,41898 4347 327 350 11294,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,6,2.0,all,randdir_shared_source,1,142,1,41898,0,0,0,508.5043,41898 327 4347 350 5027,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,6,2.0,all,randdir_by_token,0,299,4,327,0,0,0,384.7055,327 4347 262 41898 4689,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,6,2.0,all,randdir_by_token,1,120,2,327,0,0,0,216.0593,327 41898 350 3738 4347,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,9,2.0,all,lens,-1,1,313,21891,1,1,1,121.7235,21891 262 350 402 3175,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,9,2.0,all,randdir_shared_source,0,266,1,41898,0,0,0,376.8292,41898 4347 350 327 3738,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,9,2.0,all,randdir_shared_source,1,187,1,41898,0,0,0,213.9745,41898 4347 327 350 11294,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,9,2.0,all,randdir_by_token,0,252,1,41898,0,0,0,292.1892,41898 4347 3738 10334 350,Portugal,Greece
h17a,Portugal->Greece,capital,heldout,9,2.0,all,randdir_by_token,1,240,1,41898,0,0,0,92.1513,41898 4347 327 3738 11294,Portugal,Greece
h17a,Portugal->Greece,language,heldout,6,2.0,all,lens,-1,1,2828,8312,1,1,1,170.7453,8312 262 286 257 287,Portugal,Greece
h17a,Portugal->Greece,language,heldout,6,2.0,all,randdir_shared_source,0,77,1,21813,0,0,0,31.1493,21813 3594 262 257 7897,Portugal,Greece
h17a,Portugal->Greece,language,heldout,6,2.0,all,randdir_shared_source,1,116,2,3594,0,0,0,509.0984,3594 21813 546 262 257,Portugal,Greece
h17a,Portugal->Greece,language,heldout,6,2.0,all,randdir_by_token,0,111,1,21813,0,0,0,385.4959,21813 262 257 3594 546,Portugal,Greece
h17a,Portugal->Greece,language,heldout,6,2.0,all,randdir_by_token,1,79,1,21813,0,0,0,209.0683,21813 262 257 3594 286,Portugal,Greece
h17a,Portugal->Greece,language,heldout,9,2.0,all,lens,-1,1,32,8312,1,1,1,110.949,8312 262 3594 257 286,Portugal,Greece
h17a,Portugal->Greece,language,heldout,9,2.0,all,randdir_shared_source,0,53,1,21813,0,0,0,376.4659,21813 3594 257 262 7897,Portugal,Greece
h17a,Portugal->Greece,language,heldout,9,2.0,all,randdir_shared_source,1,73,1,21813,0,0,0,196.1621,21813 3594 262 257 7897,Portugal,Greece
h17a,Portugal->Greece,language,heldout,9,2.0,all,randdir_by_token,0,56,1,21813,0,0,0,290.132,21813 262 3594 257 7897,Portugal,Greece
h17a,Portugal->Greece,language,heldout,9,2.0,all,randdir_by_token,1,76,1,21813,0,0,0,77.5437,21813 3594 262 257 7897,Portugal,Greece
h17a,Spain->Sweden,capital,tuning,6,2.0,all,lens,-1,1,11576,29679,1,1,1,136.4724,29679 11853 10710 33609 6184,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,6,2.0,all,randdir_shared_source,0,2625,2,35773,0,0,0,254.6409,35773 14708 15142 1526 34802,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,6,2.0,all,randdir_shared_source,1,1359,3,35773,0,0,0,485.1405,35773 15142 14708 262 11294,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,6,2.0,all,randdir_by_token,0,2289,3,15142,0,0,0,38.1333,15142 35773 14708 34745 3175,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,6,2.0,all,randdir_by_token,1,1260,12,262,0,0,0,976.5072,262 314 6455 15142 41898,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,9,2.0,all,lens,-1,1,3970,29679,1,1,1,106.8445,29679 10710 11853 50182 6184,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,9,2.0,all,randdir_shared_source,0,3365,3,15142,0,0,0,87.2382,15142 35773 14708 327 1879,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,9,2.0,all,randdir_shared_source,1,2537,3,15142,0,0,0,248.1505,15142 35773 14708 34745 1879,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,9,2.0,all,randdir_by_token,0,2475,3,35773,0,0,0,129.7357,35773 15142 14708 327 34745,Spain,Sweden
h17a,Spain->Sweden,capital,tuning,9,2.0,all,randdir_by_token,1,2657,3,35773,0,0,0,95.3769,35773 15142 14708 327 350,Spain,Sweden
h17a,Spain->Sweden,language,tuning,6,2.0,all,lens,-1,1,865,14023,1,1,1,139.5957,14023 257 262 546 284,Spain,Sweden
h17a,Spain->Sweden,language,tuning,6,2.0,all,randdir_shared_source,0,294,1,7897,0,0,0,254.4019,7897 257 262 3594 286,Spain,Sweden
h17a,Spain->Sweden,language,tuning,6,2.0,all,randdir_shared_source,1,76,2,262,0,0,0,484.941,262 7897 3594 257 286,Spain,Sweden
h17a,Spain->Sweden,language,tuning,6,2.0,all,randdir_by_token,0,261,1,7897,0,0,0,23.3141,7897 262 3594 257 546,Spain,Sweden
h17a,Spain->Sweden,language,tuning,6,2.0,all,randdir_by_token,1,661,5,3594,0,0,0,976.2725,3594 284 262 511 7897,Spain,Sweden
h17a,Spain->Sweden,language,tuning,9,2.0,all,lens,-1,1,271,14023,1,1,1,82.2098,14023 262 257 10710 3594,Spain,Sweden
h17a,Spain->Sweden,language,tuning,9,2.0,all,randdir_shared_source,0,333,1,7897,0,0,0,63.9714,7897 262 3594 257 286,Spain,Sweden
h17a,Spain->Sweden,language,tuning,9,2.0,all,randdir_shared_source,1,265,1,7897,0,0,0,242.3596,7897 262 3594 257 286,Spain,Sweden
h17a,Spain->Sweden,language,tuning,9,2.0,all,randdir_by_token,0,256,1,7897,0,0,0,130.9477,7897 262 3594 257 286,Spain,Sweden
h17a,Spain->Sweden,language,tuning,9,2.0,all,randdir_by_token,1,257,1,7897,0,0,0,78.7135,7897 262 3594 257 286,Spain,Sweden
h17a,Spain->Germany,capital,tuning,6,2.0,all,lens,-1,1,3105,11307,1,1,1,158.8232,11307 34923 46993 520 32526,Spain,Germany
h17a,Spain->Germany,capital,tuning,6,2.0,all,randdir_shared_source,0,975,3,35773,0,0,0,33.9092,35773 15142 14708 350 3175,Spain,Germany
h17a,Spain->Germany,capital,tuning,6,2.0,all,randdir_shared_source,1,242,3,262,0,0,0,713.4979,262 15142 14708 2986 3175,Spain,Germany
h17a,Spain->Germany,capital,tuning,6,2.0,all,randdir_by_token,0,315,3,15142,0,0,0,616.1606,15142 3175 14708 33859 35773,Spain,Germany
h17a,Spain->Germany,capital,tuning,6,2.0,all,randdir_by_token,1,408,13,262,0,0,0,713.7659,262 15142 6955 314 1526,Spain,Germany
h17a,Spain->Germany,capital,tuning,9,2.0,all,lens,-1,1,156,11307,1,1,1,96.1672,11307 262 34923 520 4486,Spain,Germany
h17a,Spain->Germany,capital,tuning,9,2.0,all,randdir_shared_source,0,695,4,35773,0,0,0,765.0178,35773 15142 34745 14708 10844,Spain,Germany
h17a,Spain->Germany,capital,tuning,9,2.0,all,randdir_shared_source,1,533,9,35773,0,0,0,961.3329,35773 1879 3175 15142 11294,Spain,Germany
h17a,Spain->Germany,capital,tuning,9,2.0,all,randdir_by_token,0,966,3,35773,0,0,0,57.6583,35773 15142 14708 350 1879,Spain,Germany
h17a,Spain->Germany,capital,tuning,9,2.0,all,randdir_by_token,1,761,5,35773,0,0,0,154.9415,35773 15142 3175 350 14708,Spain,Germany
h17a,Spain->Germany,language,tuning,6,2.0,all,lens,-1,1,352,2679,1,1,1,159.6608,2679 262 286 257 3594,Spain,Germany
h17a,Spain->Germany,language,tuning,6,2.0,all,randdir_shared_source,0,26,1,7897,0,0,0,28.455,7897 3594 262 257 286,Spain,Germany
h17a,Spain->Germany,language,tuning,6,2.0,all,randdir_shared_source,1,48,8,262,0,0,0,713.2265,262 257 351 546 3594,Spain,Germany
h17a,Spain->Germany,language,tuning,6,2.0,all,randdir_by_token,0,19,2,3594,0,0,0,615.8021,3594 7897 262 257 546,Spain,Germany
h17a,Spain->Germany,language,tuning,6,2.0,all,randdir_by_token,1,46,2,262,0,0,0,714.0173,262 7897 3594 257 284,Spain,Germany
h17a,Spain->Germany,language,tuning,9,2.0,all,lens,-1,1,22,2679,1,1,1,67.531,2679 262 3594 257 286,Spain,Germany
h17a,Spain->Germany,language,tuning,9,2.0,all,randdir_shared_source,0,39,2,262,0,0,0,766.5128,262 7897 257 3594 530,Spain,Germany
h17a,Spain->Germany,language,tuning,9,2.0,all,randdir_shared_source,1,16,3,262,0,0,0,962.6932,262 257 7897 286 691,Spain,Germany
h17a,Spain->Germany,language,tuning,9,2.0,all,randdir_by_token,0,22,1,7897,0,0,0,55.5765,7897 262 3594 257 286,Spain,Germany
h17a,Spain->Germany,language,tuning,9,2.0,all,randdir_by_token,1,23,1,7897,0,0,0,138.5199,7897 262 3594 257 286,Spain,Germany
h17a,Spain->Ireland,capital,tuning,6,2.0,all,lens,-1,1,7913,18220,1,1,1,162.8083,18220 29713 25567 520 7517,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,6,2.0,all,randdir_shared_source,0,2306,1,14708,0,0,0,633.7908,14708 35773 15142 262 5027,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,6,2.0,all,randdir_shared_source,1,682,5,262,0,0,0,795.9841,262 257 350 15142 14708,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,6,2.0,all,randdir_by_token,0,912,3,15142,0,0,0,224.9256,15142 35773 14708 350 309,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,6,2.0,all,randdir_by_token,1,260,2,15142,0,0,0,607.7852,15142 14708 3738 35773 6955,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,9,2.0,all,lens,-1,2,15527,7517,1,0,1,238.4299,7517 18220 25567 8685 29713,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,9,2.0,all,randdir_shared_source,0,1294,5,35773,0,0,0,577.332,35773 34745 15142 3738 14708,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,9,2.0,all,randdir_shared_source,1,841,3,35773,0,0,0,147.6364,35773 15142 14708 1879 34745,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,9,2.0,all,randdir_by_token,0,1057,3,35773,0,0,0,132.0824,35773 15142 14708 327 1879,Spain,Ireland
h17a,Spain->Ireland,capital,tuning,9,2.0,all,randdir_by_token,1,798,3,35773,0,0,0,801.7714,35773 15142 14708 3175 350,Spain,Ireland
h17a,Spain->Ireland,language,tuning,6,2.0,all,lens,-1,5,435,8685,1,0,1,164.6452,8685 257 286 262 3594,Spain,Ireland
h17a,Spain->Ireland,language,tuning,6,2.0,all,randdir_shared_source,0,5,2,257,1,0,0,633.9613,257 7897 262 546 3594,Spain,Ireland
h17a,Spain->Ireland,language,tuning,6,2.0,all,randdir_shared_source,1,10,11,546,0,0,1,795.8807,546 262 511 11 290,Spain,Ireland
h17a,Spain->Ireland,language,tuning,6,2.0,all,randdir_by_token,0,3,1,7897,1,0,0,223.256,7897 262 3594 286 257,Spain,Ireland
h17a,Spain->Ireland,language,tuning,6,2.0,all,randdir_by_token,1,2,3,262,1,0,1,607.5414,262 3594 7897 284 257,Spain,Ireland
h17a,Spain->Ireland,language,tuning,9,2.0,all,lens,-1,5,381,8685,1,0,1,221.0916,8685 257 262 7517 3594,Spain,Ireland
h17a,Spain->Ireland,language,tuning,9,2.0,all,randdir_shared_source,0,2,1,7897,1,0,0,574.4357,7897 3594 262 257 286,Spain,Ireland
h17a,Spain->Ireland,language,tuning,9,2.0,all,randdir_shared_source,1,2,1,7897,1,0,0,152.5767,7897 3594 262 257 286,Spain,Ireland
h17a,Spain->Ireland,language,tuning,9,2.0,all,randdir_by_token,0,4,1,7897,1,0,0,128.8919,7897 262 257 3594 286,Spain,Ireland
h17a,Spain->Ireland,language,tuning,9,2.0,all,randdir_by_token,1,4,1,7897,1,0,0,801.6348,7897 262 257 3594 281,Spain,Ireland
h17a,Sweden->France,capital,heldout,6,2.0,all,lens,-1,2,1552,45996,1,0,1,104.2779,45996 6342 520 9281 35193,Sweden,France
h17a,Sweden->France,capital,heldout,6,2.0,all,randdir_shared_source,0,1648,2,11853,0,0,0,316.5955,11853 29679 569 520 3661,Sweden,France
h17a,Sweden->France,capital,heldout,6,2.0,all,randdir_shared_source,1,1125,37,520,0,0,0,893.9749,520 11853 311 20291 7273,Sweden,France
h17a,Sweden->France,capital,heldout,6,2.0,all,randdir_by_token,0,1162,19,262,0,0,0,872.2974,262 337 311 367 347,Sweden,France
h17a,Sweden->France,capital,heldout,6,2.0,all,randdir_by_token,1,1726,1,29679,0,0,0,669.3524,29679 520 11853 262 509,Sweden,France
h17a,Sweden->France,capital,heldout,9,2.0,all,lens,-1,1,470,6342,1,1,1,144.6,6342 262 520 360 569,Sweden,France
h17a,Sweden->France,capital,heldout,9,2.0,all,randdir_shared_source,0,1394,1,29679,0,0,0,416.7848,29679 11853 520 6184 262,Sweden,France
h17a,Sweden->France,capital,heldout,9,2.0,all,randdir_shared_source,1,1206,3,11853,0,0,0,281.2982,11853 520 29679 33609 311,Sweden,France
h17a,Sweden->France,capital,heldout,9,2.0,all,randdir_by_token,0,1225,1,29679,0,0,0,104.9764,29679 11853 520 311 33609,Sweden,France
h17a,Sweden->France,capital,heldout,9,2.0,all,randdir_by_token,1,1194,1,29679,0,0,0,53.6326,29679 11853 520 311 33609,Sweden,France
h17a,Sweden->France,language,heldout,6,2.0,all,lens,-1,2,41,3594,1,0,1,98.5936,3594 4141 262 257 286,Sweden,France
h17a,Sweden->France,language,heldout,6,2.0,all,randdir_shared_source,0,20,1,14023,0,0,0,317.5881,14023 262 3594 257 286,Sweden,France
h17a,Sweden->France,language,heldout,6,2.0,all,randdir_shared_source,1,231,60,262,0,0,0,894.6199,262 257 366 281 530,Sweden,France
h17a,Sweden->France,language,heldout,6,2.0,all,randdir_by_token,0,217,84,257,0,0,0,872.1202,257 546 262 286 11,Sweden,France
h17a,Sweden->France,language,heldout,6,2.0,all,randdir_by_token,1,58,3,3594,0,0,0,668.7303,3594 257 14023 262 546,Sweden,France
h17a,Sweden->France,language,heldout,9,2.0,all,lens,-1,2,31,3594,1,0,1,114.9666,3594 4141 262 257 286,Sweden,France
h17a,Sweden->France,language,heldout,9,2.0,all,randdir_shared_source,0,58,1,14023,0,0,0,405.2451,14023 262 3594 257 286,Sweden,France
h17a,Sweden->France,language,heldout,9,2.0,all,randdir_shared_source,1,34,2,262,0,0,0,275.1975,262 14023 257 3594 286,Sweden,France
h17a,Sweden->France,language,heldout,9,2.0,all,randdir_by_token,0,32,1,14023,0,0,0,107.4264,14023 3594 262 257 286,Sweden,France
h17a,Sweden->France,language,heldout,9,2.0,all,randdir_by_token,1,28,1,14023,0,0,0,60.6037,14023 3594 257 262 286,Sweden,France
h17a,Sweden->Greece,capital,heldout,6,2.0,all,lens,-1,1,21950,21891,1,1,1,104.6468,21891 31268 8377 262 6031,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,6,2.0,all,randdir_shared_source,0,5339,4,11853,0,0,0,380.6754,11853 569 520 29679 309,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,6,2.0,all,randdir_shared_source,1,9598,3,520,0,0,0,295.1462,520 11853 29679 311 6544,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,6,2.0,all,randdir_by_token,0,5194,1,29679,0,0,0,380.6592,29679 311 520 11853 367,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,6,2.0,all,randdir_by_token,1,352,2,262,0,0,0,878.845,262 29679 317 257 663,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,9,2.0,all,lens,-1,1,20519,21891,1,1,1,155.8486,21891 10315 31268 309 8312,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,9,2.0,all,randdir_shared_source,0,9534,2,520,0,0,0,387.6318,520 29679 262 11853 6184,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,9,2.0,all,randdir_shared_source,1,4226,2,11853,0,0,0,285.4301,11853 29679 520 311 33609,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,9,2.0,all,randdir_by_token,0,5391,2,11853,0,0,0,258.8419,11853 29679 520 311 367,Sweden,Greece
h17a,Sweden->Greece,capital,heldout,9,2.0,all,randdir_by_token,1,2997,1,29679,0,0,0,206.6723,29679 11853 520 311 33609,Sweden,Greece
h17a,Sweden->Greece,language,heldout,6,2.0,all,lens,-1,4,6502,257,1,0,1,102.1095,257 3594 262 8312 286,Sweden,Greece
h17a,Sweden->Greece,language,heldout,6,2.0,all,randdir_shared_source,0,683,1,14023,0,0,0,380.1568,14023 3594 257 262 286,Sweden,Greece
h17a,Sweden->Greece,language,heldout,6,2.0,all,randdir_shared_source,1,543,2,262,0,0,0,295.1689,262 14023 257 546 3594,Sweden,Greece
h17a,Sweden->Greece,language,heldout,6,2.0,all,randdir_by_token,0,261,6,286,0,0,0,380.6054,286 257 546 262 3594,Sweden,Greece
h17a,Sweden->Greece,language,heldout,6,2.0,all,randdir_by_token,1,518,12,257,0,0,0,876.779,257 262 3594 287 290,Sweden,Greece
h17a,Sweden->Greece,language,heldout,9,2.0,all,lens,-1,1,4370,8312,1,1,1,119.2448,8312 3594 257 262 286,Sweden,Greece
h17a,Sweden->Greece,language,heldout,9,2.0,all,randdir_shared_source,0,337,4,3594,0,0,0,380.6224,3594 257 262 14023 286,Sweden,Greece
h17a,Sweden->Greece,language,heldout,9,2.0,all,randdir_shared_source,1,383,3,3594,0,0,0,283.8427,3594 262 14023 257 286,Sweden,Greece
h17a,Sweden->Greece,language,heldout,9,2.0,all,randdir_by_token,0,280,2,3594,0,0,0,257.1749,3594 14023 262 257 546,Sweden,Greece
h17a,Sweden->Greece,language,heldout,9,2.0,all,randdir_by_token,1,272,1,14023,0,0,0,204.0612,14023 3594 262 257 286,Sweden,Greece
h17a,Sweden->Italy,capital,heldout,6,2.0,all,lens,-1,1,26585,10598,1,1,1,140.8944,10598 21574 28537 5215 3175,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,6,2.0,all,randdir_shared_source,0,4015,1346,262,0,0,0,1004.431,262 11 517 674 534,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,6,2.0,all,randdir_shared_source,1,2181,2,11853,0,0,0,241.1533,11853 29679 520 311 569,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,6,2.0,all,randdir_by_token,0,1022,2,11853,0,0,0,237.1426,11853 29679 520 311 569,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,6,2.0,all,randdir_by_token,1,1579,1,29679,0,0,0,657.6125,29679 262 509 11853 520,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,9,2.0,all,lens,-1,1,13641,10598,1,1,1,142.0132,10598 21574 309 8031 49404,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,9,2.0,all,randdir_shared_source,0,4090,1,29679,0,0,0,809.676,29679 367 11853 262 569,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,9,2.0,all,randdir_shared_source,1,1984,1,29679,0,0,0,134.7754,29679 11853 520 311 569,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,9,2.0,all,randdir_by_token,0,2308,2,11853,0,0,0,41.1903,11853 29679 520 311 33609,Sweden,Italy
h17a,Sweden->Italy,capital,heldout,9,2.0,all,randdir_by_token,1,1476,2,11853,0,0,0,445.5902,11853 29679 311 520 569,Sweden,Italy
h17a,Sweden->Italy,language,heldout,6,2.0,all,lens,-1,2,20324,262,1,0,1,139.9566,262 8200 286 257 287,Sweden,Italy
h17a,Sweden->Italy,language,heldout,6,2.0,all,randdir_shared_source,0,520,31,290,0,0,0,1004.0176,290 262 11 534 351,Sweden,Italy
h17a,Sweden->Italy,language,heldout,6,2.0,all,randdir_shared_source,1,184,4,262,0,0,0,239.4454,262 257 3594 14023 286,Sweden,Italy
h17a,Sweden->Italy,language,heldout,6,2.0,all,randdir_by_token,0,77,5,262,0,0,0,235.7586,262 3594 257 546 14023,Sweden,Italy
h17a,Sweden->Italy,language,heldout,6,2.0,all,randdir_by_token,1,258,1,14023,0,0,0,657.6932,14023 257 3594 262 284,Sweden,Italy
h17a,Sweden->Italy,language,heldout,9,2.0,all,lens,-1,1,3549,8200,1,1,1,105.6449,8200 262 257 286 3594,Sweden,Italy
